"Photo","MLS #","Status","Address","Subdivision-Free Text","Living Area","Year Built","Bedrooms Total","Bathrooms Full","Bathrooms Half","Property Sub Type","List Price","Close Price","Close Date","Days On Market","Price Per SQFT","Lot Size Acres"
"https://cdn.photos.sparkplatform.com/tri/20241121185319333363000000-o.jpg?preset=thumb","10064402","Closed","130 S Estes Drive","Camelot Village","705","1967","1","1","0","Condominium","$150,000","$91,500","2/3/2025","29","$129.79","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240315145556367359000000-o.jpg?preset=thumb","10018102","Closed","130 S Estes Drive","Camelot Village","652","1967","1","1","0","Condominium","$115,000","$100,000","4/26/2024","17","$153.37","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250502045845498386000000-o.jpg?preset=thumb","10093352","Closed","130 S Estes Drive","Camelot Village","642","1967","1","1","0","Condominium","$127,500","$115,000","6/10/2025","12","$179.13","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231108183748350200000000-o.jpg?preset=thumb","2540124","Closed","130 S Estes Drive","Camelot Village","692","1967","1","1","0","Condominium","$140,000","$124,400","12/12/2023","26","$179.77","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250602160700876680000000-o.jpg?preset=thumb","10100184","Closed","311 Ashley Forest Road","Ashley Forest","897","1984","2","1","1","Condominium","$150,000","$125,000","6/20/2025","1","$139.35","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240808165419580002000000-o.jpg?preset=thumb","10045818","Closed","130 S Estes Drive","Camelot Village","645","1967","1","1","0","Condominium","$131,000","$125,000","11/20/2024","87","$193.80","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240124174047111075000000-o.jpg?preset=thumb","10007823","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$130,000","$125,000","3/11/2024","14","$190.84","0.00"
"https://cdn.photos.sparkplatform.com/tri/20251029192253191142000000-o.jpg?preset=thumb","10130319","Closed","1717 Purefoy Drive","Not in a Subdivision","1152","1983","2","2","0","Manufactured on Land","$114,400","$132,500","12/30/2025","47","$115.02","1.14"
"https://cdn.photos.sparkplatform.com/tri/20250219195029647925000000-o.jpg?preset=thumb","10077426","Closed","124 Fidelity Street","Hillmont Condominiums","511","1965","1","1","0","Condominium","$134,900","$134,900","3/14/2025","0","$263.99","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928061845200445000000-o.jpg?preset=thumb","2516744","Closed","8 Shepherd Lane","Shepherd Lane Condos","324","1967","0","1","0","Condominium","$135,000","$135,000","7/7/2023","8","$416.67","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809003103543182000000-o.jpg?preset=thumb","2493957","Closed","C-2 Shepherd Lane","Shepherd Lane Condos","760","1967","2","1","0","Condominium","$135,000","$135,000","3/10/2023","1","$177.63","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250613131548894533000000-o.jpg?preset=thumb","10103457","Closed","205 Ashley Forest Road","Tyler Creek","844","1984","2","1","1","Condominium","$145,000","$140,000","8/20/2025","15","$165.88","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231125192647593699000000-o.jpg?preset=thumb","2517762","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$150,000","$140,000","12/15/2023","152","$213.74","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230902143330470682000000-o.jpg?preset=thumb","2474596","Closed","108 Ephesus Church Road","Hamlin Park Condo","916","1973","2","1","0","Condominium","$149,900","$144,000","3/3/2023","49","$157.21","0.00"
"https://cdn.photos.sparkplatform.com/tri/20251027193638051701000000-o.jpg?preset=thumb","10130521","Closed","211 Ashley Forest Road","Ashley Forest","849","1984","2","1","1","Condominium","$159,900","$145,000","12/17/2025","23","$170.79","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250102030202110360000000-o.jpg?preset=thumb","10068791","Closed","130 S Estes Drive","Camelot Village","712","1967","1","1","0","Condominium","$150,000","$145,000","5/29/2025","125","$203.65","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928055837574305000000-o.jpg?preset=thumb","2511151","Closed","125 Ashely Forest Road","Tyler Creek","852","1984","2","1","1","Condominium","$149,900","$145,000","7/19/2023","1","$170.19","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241120154704107880000000-o.jpg?preset=thumb","10064331","Closed","215 Ashley Forest Road","Ashley Forest","892","1984","2","1","1","Condominium","$150,000","$150,000","2/26/2025","75","$168.16","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809053348103911000000-o.jpg?preset=thumb","2438694","Closed","800 Pritchard Ave Extension","University Gardens","904","1963","2","1","1","Condominium","$150,000","$150,000","2/14/2023","304","$165.93","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240502213603487947000000-o.jpg?preset=thumb","10026928","Closed","130 S Estes Drive","Camelot Village","700","1967","1","1","0","Condominium","$160,000","$152,000","5/20/2024","4","$217.14","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250522133814389010000000-o.jpg?preset=thumb","10098231","Closed","107 Ashley Forest Road","Tyler Creek","844","1987","2","1","1","Condominium","$153,000","$153,000","7/11/2025","21","$181.28","1.00"
"https://cdn.photos.sparkplatform.com/tri/20250827191315708076000000-o.jpg?preset=thumb","10118541","Closed","117 Ashley Forest Road","Ashley Forest","849","1984","2","1","1","Condominium","$160,000","$155,000","10/14/2025","10","$182.57","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231126000641651355000000-o.jpg?preset=thumb","2530526","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$160,000","$155,000","10/16/2023","21","$236.64","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230902143424227520000000-o.jpg?preset=thumb","2493863","Closed","309 Ashley Forest Road","Tyler Creek","850","1985","2","1","1","Condominium","$150,000","$155,600","3/3/2023","2","$183.06","0.25"
"https://cdn.photos.sparkplatform.com/tri/20240214163929584820000000-o.jpg?preset=thumb","10011530","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$165,000","$158,000","6/11/2024","58","$241.22","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241024122402065568000000-o.jpg?preset=thumb","10059913","Closed","130 S Estes Drive","Camelot Village","654","1967","1","1","0","Condominium","$165,000","$160,000","1/29/2025","68","$244.65","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809003103555937000000-o.jpg?preset=thumb","2507317","Closed","108 Ephesus Church Road","Hamlin Park Condo","920","1973","2","1","1","Condominium","$149,900","$161,000","5/16/2023","2","$175.00","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231005004018485263000000-o.jpg?preset=thumb","2531648","Closed","108 Ephesus Church Road","Hamlin Park Condo","920","1973","2","1","0","Condominium","$150,000","$161,000","10/2/2023","1","$175.00","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240829125058213708000000-o.jpg?preset=thumb","10049597","Closed","5 Shepherd Lane","Shepherd Lane Condos","780","1967","2","1","0","Condominium","$177,777","$161,777","10/25/2024","29","$207.41","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241210182710351713000000-o.jpg?preset=thumb","10066706","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$170,000","$162,750","12/17/2024","90","$248.47","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241210182532054644000000-o.jpg?preset=thumb","10066705","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$170,000","$162,750","12/17/2024","90","$248.47","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231009183226479560000000-o.jpg?preset=thumb","2536308","Closed","332 H Ashley Forest Road","Tyler Creek","850","1984","2","1","1","Condominium","$165,000","$165,000","8/25/2023","0","$194.12","0.01"
"https://cdn.photos.sparkplatform.com/tri/20230928061547176220000000-o.jpg?preset=thumb","2515697","Closed","5 Shepherd Lane","Shepherd Lane Condos","590","1967","1","1","0","Condominium","$165,000","$165,000","6/26/2023","1","$279.66","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231009183232810657000000-o.jpg?preset=thumb","2536310","Closed","103 B Ashley Forest Road","Tyler Creek","850","1984","2","1","1","Condominium","$165,000","$165,000","8/25/2023","0","$194.12","0.01"
"https://cdn.photos.sparkplatform.com/tri/20230902143425735690000000-o.jpg?preset=thumb","2504760","Closed","3 Shepherd Lane","Shepherd Lane Condos","590","1967","1","1","0","Condominium","$135,000","$165,000","6/1/2023","6","$279.66","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241003183354143974000000-o.jpg?preset=thumb","10056487","Closed","501 Jones Ferry Road","Old Well","920","1971","2","1","0","Condominium","$169,500","$165,000","4/23/2025","181","$179.35","0.00"
"https://s3.amazonaws.com/flexmls-apidc-media/flexpics/tri/20230929072501289033000000-o.jpg?preset=thumb","2509273","Closed","500 Umstead Drive","Bolinwood Condominiums","885","1972","2","1","1","Condominium","$150,000","$165,000","6/7/2023","5","$186.44","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928061546905527000000-o.jpg?preset=thumb","2515694","Closed","4 Shepherd Lane","Shepherd Lane Condos","590","1967","1","1","0","Condominium","$165,000","$166,500","6/27/2023","1","$282.20","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241108211130117348000000-o.jpg?preset=thumb","10062588","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$169,900","$167,500","12/10/2024","5","$138.20","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240202192122577223000000-o.jpg?preset=thumb","10009619","Closed","B-2 Shepherd Lane","Shepherd Lane","810","1967","2","1","0","Condominium","$174,900","$168,000","4/2/2024","27","$207.41","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250702135916768553000000-o.jpg?preset=thumb","10107052","Closed","500 Umstead Drive","Bolinwood Condominiums","955","1972","2","1","1","Condominium","$179,000","$168,750","10/15/2025","83","$176.70","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231025142403661067000000-o.jpg?preset=thumb","2531023","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$170,000","$170,000","10/19/2023","1","$259.54","0.00"
"https://s3.amazonaws.com/flexmls-apidc-media/flexpics/tri/20230929222722819379000000-o.jpg?preset=thumb","2526387","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$170,000","$170,000","9/21/2023","1","$259.54","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928065359959882000000-o.jpg?preset=thumb","2525631","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$170,000","$170,000","9/14/2023","0","$259.54","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240403200306837836000000-o.jpg?preset=thumb","10021051","Closed","B-6 Shepherd Lane","Shepherd Lane Condos","810","1967","2","1","0","Condominium","$179,900","$170,000","6/3/2024","41","$209.88","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241210175654551375000000-o.jpg?preset=thumb","10066703","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$175,000","$170,000","12/17/2024","90","$259.54","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928065250247892000000-o.jpg?preset=thumb","2525222","Closed","340 H Ashley Forest Road","Tyler Creek","850","1984","2","1","1","Condominium","$159,900","$171,000","9/11/2023","3","$201.18","0.01"
"https://cdn.photos.sparkplatform.com/tri/20250207000102538745000000-o.jpg?preset=thumb","10075297","Closed","130 S Estes Drive","Camelot Village","655","1967","1","1","0","Condominium","$169,900","$172,000","5/16/2025","53","$262.60","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240124160227465812000000-o.jpg?preset=thumb","10008188","Closed","14 Shepherd Lane Lane","Shepherd Lane Condos","522","1955","1","1","0","Condominium","$170,000","$172,000","3/26/2024","10","$329.50","0.01"
"https://cdn.photos.sparkplatform.com/tri/20231102101240973481000000-o.jpg?preset=thumb","2535190","Closed","130 S Estes Road","Camelot Village","655","1967","1","1","0","Condominium","$174,500","$174,500","10/31/2023","0","$266.41","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231202085646414857000000-o.jpg?preset=thumb","10000519","Closed","500 Umstead Drive","Bolinwood Condominiums","1154","1972","3","2","0","Condominium","$184,900","$175,000","2/9/2024","35","$151.65","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809003045219674000000-o.jpg?preset=thumb","2484552","Closed","101 Chaucer Court","Canterbury Townhomes","960","1985","2","2","1","Townhouse","$199,900","$175,000","2/2/2023","58","$182.29","0.02"
"https://cdn.photos.sparkplatform.com/tri/20231006013730681522000000-o.jpg?preset=thumb","2535843","Closed","231 C Ashley Forest Road","Tyler Creek","850","1984","2","1","1","Condominium","$175,000","$175,000","10/5/2023","0","$205.88","0.01"
"https://cdn.photos.sparkplatform.com/tri/20240503171358199818000000-o.jpg?preset=thumb","10026391","Closed","4 Shepherd Lane","Shepherd Lane Condos","590","1967","1","1","0","Condominium","$180,000","$175,000","7/30/2024","48","$296.61","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250204171210183159000000-o.jpg?preset=thumb","10074548","Closed","6 Shepherd Lane","Shepherd Lane","810","1967","2","1","0","Condominium","$179,900","$175,000","4/17/2025","50","$216.05","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241005190159583973000000-o.jpg?preset=thumb","10057396","Closed","500 Umstead Drive","Bolinwood Condominiums","885","1972","2","1","1","Condominium","$180,000","$175,500","12/30/2024","37","$198.31","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241102185148243968000000-o.jpg?preset=thumb","10061497","Closed","500 Umstead Drive","Bolinwood Condominiums","885","1972","2","1","1","Condominium","$183,000","$176,000","2/26/2025","98","$198.87","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240503102419616790000000-o.jpg?preset=thumb","10026367","Closed","6 Shepherd Lane","Shepherd Lane Condos","590","1967","1","1","0","Condominium","$180,000","$177,000","6/10/2024","14","$300.00","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231213163445460297000000-o.jpg?preset=thumb","10002039","Closed","500 Umstead Drive","Bolinwood Condominiums","868","1972","2","1","1","Condominium","$185,000","$182,000","2/9/2024","11","$209.68","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231110200856511842000000-o.jpg?preset=thumb","2535977","Closed","500 Umstead Drive","Bolinwood Condominiums","885","1972","2","1","1","Condominium","$175,000","$182,000","11/9/2023","5","$205.65","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240628215557374295000000-o.jpg?preset=thumb","10038367","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$189,999","$182,222","12/17/2024","100","$150.35","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240314060119158491000000-o.jpg?preset=thumb","10016917","Closed","500 Umstead Drive","Bolinwood Condominiums","955","1972","2","1","1","Condominium","$175,000","$183,000","4/9/2024","6","$191.62","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240313123744351198000000-o.jpg?preset=thumb","10016748","Closed","314 Ashley Forest Road","Tyler Creek","896","1984","2","1","0","Condominium","$185,000","$183,000","4/15/2024","2","$204.24","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250106170044913600000000-o.jpg?preset=thumb","10069584","Closed","108 Ephesus Church Road","Hamlin Park Condo","868","1973","2","1","1","Condominium","$189,000","$185,000","4/23/2025","66","$213.13","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241114111431213310000000-o.jpg?preset=thumb","10070238","Closed","500 Umstead Drive","Bolinwood Condominiums","911","1972","2","1","1","Condominium","$185,000","$185,000","2/28/2025","5","$203.07","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250704145532753408000000-o.jpg?preset=thumb","10107573","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$215,000","$190,000","11/25/2025","123","$156.77","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240408182859745562000000-o.jpg?preset=thumb","10021402","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$199,999","$191,700","9/20/2024","163","$158.17","0.00"
"https://s3.amazonaws.com/flexmls-apidc-media/flexpics/tri/20230928235856509801000000-o.jpg?preset=thumb","2524215","Closed","126 Friar Lane","Canterbury Townhomes","1015","1985","2","2","1","Townhouse","$209,900","$192,000","8/31/2023","4","$189.16","0.03"
"https://cdn.photos.sparkplatform.com/tri/20231219164920403321000000-o.jpg?preset=thumb","10011936","Closed","303 Knolls Street","Cole Heights","586","1952","2","1","0","Single Family Residence","$189,900","$195,000","3/11/2024","4","$332.76","0.11"
"https://cdn.photos.sparkplatform.com/tri/20230923114551296280000000-o.jpg?preset=thumb","2522006","Closed","529 Hillsborough Street","Brookside Condos","760","1964","2","1","0","Condominium","$179,900","$195,000","9/15/2023","26","$256.58","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928061541376664000000-o.jpg?preset=thumb","2515665","Closed","500 Umstead Drive","Bolinwood Condominiums","881","1972","2","1","1","Condominium","$190,000","$195,000","7/13/2023","5","$221.34","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241030140611712690000000-o.jpg?preset=thumb","10061608","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$209,999","$195,000","3/12/2025","82","$160.89","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240903165543477349000000-o.jpg?preset=thumb","10050334","Closed","500 Umstead Drive","Bolinwood Condominiums","1152","1972","3","2","0","Condominium","$190,000","$195,000","9/18/2024","3","$169.27","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928054949902292000000-o.jpg?preset=thumb","2506067","Closed","500 Umstead Drive","Bolinwood Condominiums","931","1972","2","1","1","Condominium","$190,000","$200,000","6/20/2023","36","$214.82","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250810192618346113000000-o.jpg?preset=thumb","10115386","Closed","1002 Willow Drive","Willow Terrace Condos","621","1967","1","1","0","Condominium","$199,900","$200,000","9/30/2025","8","$322.06","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809003833763033000000-o.jpg?preset=thumb","2484555","Closed","120 Marlowe Court","Canterbury Townhomes","960","1985","2","2","1","Townhouse","$207,500","$200,000","2/10/2023","64","$208.33","0.03"
"https://cdn.photos.sparkplatform.com/tri/20240530192205834026000000-o.jpg?preset=thumb","10032512","Closed","113 Friar Lane","Canterbury Townhomes","1025","1985","2","2","1","Townhouse","$210,000","$200,000","7/9/2024","8","$195.12","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928065117728598000000-o.jpg?preset=thumb","2524132","Closed","108 Ephesus Church Road","Hamlin Park Condo","857","1973","2","1","0","Condominium","$199,000","$200,412","9/6/2023","5","$233.85","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240207174545736909000000-o.jpg?preset=thumb","10011933","Closed","250 S Estes Drive","Brookwood","1386","1974","2","2","1","Condominium","$203,000","$201,000","3/13/2024","7","$145.02","0.00"
"https://s3.amazonaws.com/flexmls-apidc-media/flexpics/tri/20230928224944521973000000-o.jpg?preset=thumb","2521228","Closed","500 Umstead Drive","Bolinwood Condominiums","1162","1972","3","2","0","Condominium","$198,900","$202,000","7/24/2023","2","$173.84","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231111174008223934000000-o.jpg?preset=thumb","2541664","Closed","500 Umstead Drive","Bolinwood Condominiums","1210","1972","3","2","0","Condominium","$198,900","$204,204","12/13/2023","4","$168.76","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250226192131447545000000-o.jpg?preset=thumb","10078660","Closed","1002 Willow Drive","Willow Terrace Condos","691","1967","1","1","0","Condominium","$217,000","$205,000","3/19/2025","6","$296.67","0.01"
"https://cdn.photos.sparkplatform.com/tri/20250709172020869417000000-o.jpg?preset=thumb","10108134","Closed","500 Umstead Drive","Bolinwood Condominiums","1147","1972","3","2","0","Condominium","$220,000","$205,000","7/28/2025","21","$178.73","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231209200543392804000000-o.jpg?preset=thumb","2538131","Closed","500 Umstead Drive","Bolinwood","1212","1972","3","2","0","Condominium","$210,000","$205,000","1/16/2024","89","$169.14","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240509025156965265000000-o.jpg?preset=thumb","10028109","Closed","500 Umstead Drive","Bolinwood Condominiums","1161","1972","3","2","0","Condominium","$214,000","$205,000","5/31/2024","20","$176.57","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240706154829372883000000-o.jpg?preset=thumb","10039541","Closed","500 Umstead Drive","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$215,000","$209,000","8/19/2024","16","$172.44","0.12"
"https://cdn.photos.sparkplatform.com/tri/20250717182226271717000000-o.jpg?preset=thumb","10110197","Closed","400 Davie Road","Fidelity Court","964","1969","2","1","1","Condominium","$225,000","$210,000","8/15/2025","16","$217.84","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250311010545403775000000-o.jpg?preset=thumb","10081540","Closed","529 Hillsborough","Brookside Condos","717","1966","2","1","0","Condominium","$215,000","$210,000","3/31/2025","3","$292.89","0.01"
"https://cdn.photos.sparkplatform.com/tri/20250128161619063138000000-o.jpg?preset=thumb","10073145","Closed","108 Ephesus Church Road","Hamlin Park Condo","920","1973","2","1","1","Condominium","$235,000","$212,000","4/17/2025","58","$230.43","0.00"
"https://cdn.photos.sparkplatform.com/tri/20231023143942783567000000-o.jpg?preset=thumb","2531158","Closed","130 Friar Lane","Canterbury Townhomes","960","1985","2","2","1","Townhouse","$235,000","$215,000","1/2/2024","34","$223.96","0.03"
"https://cdn.photos.sparkplatform.com/tri/20250709145238120379000000-o.jpg?preset=thumb","10110456","Closed","137 Friar Lane","Canterbury Townhomes","1029","1985","2","2","1","Townhouse","$234,000","$217,500","11/18/2025","84","$211.37","0.02"
"https://cdn.photos.sparkplatform.com/tri/20250922213248798345000000-o.jpg?preset=thumb","10123399","Closed","134 Kingsbury Drive","Kensington Trace","1260","1984","2","2","1","Condominium","$229,900","$218,000","12/22/2025","64","$173.02","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250605194040318743000000-o.jpg?preset=thumb","10101318","Closed","109 Weatherstone Drive","Weatherstone","1019","1983","2","1","1","Condominium","$234,000","$220,000","8/21/2025","52","$215.90","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240311141814931921000000-o.jpg?preset=thumb","10016386","Closed","500 Umstead Drive","Bolinwood Condominiums","955","1972","2","1","1","Condominium","$200,000","$220,000","4/22/2024","9","$230.37","0.00"
"https://cdn.photos.sparkplatform.com/tri/20251105193921553645000000-o.jpg?preset=thumb","10131789","Closed","1513 E Franklin Street","Sherwood Colony","900","1983","2","1","0","Condominium","$225,000","$221,500","12/18/2025","28","$246.11","0.00"
"https://s3.amazonaws.com/flexmls-apidc-media/flexpics/tri/20230929030924390640000000-o.jpg?preset=thumb","2521034","Closed","229 Summerwalk Circle","Finley Forest Condos","955","1985","2","2","0","Condominium","$249,900","$221,800","9/14/2023","48","$232.25","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240628151407314653000000-o.jpg?preset=thumb","10038391","Closed","500 Umstead","Bolinwood Condominiums","1212","1972","3","2","0","Condominium","$218,000","$222,500","7/15/2024","2","$183.58","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928054359322120000000-o.jpg?preset=thumb","2502209","Closed","501 BB Jones Ferry Road","Old Well","1189","1985","3","2","0","Condominium","$225,000","$223,000","6/22/2023","29","$187.55","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230928064241744412000000-o.jpg?preset=thumb","2520078","Closed","220 Elizabeth Street","Village Green","1154","1965","2","2","1","Condominium","$225,000","$223,300","8/14/2023","0","$193.50","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230809003904160802000000-o.jpg?preset=thumb","2486665","Closed","250 S Estes Drive","Brookwood","1356","1974","2","2","1","Condominium","$228,500","$224,000","2/27/2023","39","$165.19","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240420122800931319000000-o.jpg?preset=thumb","10025713","Closed","500 Umstead Drive","Bolinwood Condominiums","1169","1972","3","2","0","Condominium","$215,000","$225,000","6/4/2024","3","$192.47","0.00"
"https://cdn.photos.sparkplatform.com/tri/20240205202316078698000000-o.jpg?preset=thumb","10010098","Closed","103 Garden Street","University Heights","472","1959","1","1","0","Cabin","$225,000","$225,000","2/27/2024","3","$476.69","0.36"
"https://cdn.photos.sparkplatform.com/tri/20240327012448588369000000-o.jpg?preset=thumb","10020228","Closed","101 Eugene Street","Carr Court","1156","1997","3","2","0","Townhouse","$301,000","$225,000","5/14/2024","17","$194.64","0.05"
"https://cdn.photos.sparkplatform.com/tri/20231108181522666983000000-o.jpg?preset=thumb","2535965","Closed","220 Elizabeth Street","Village Green","1087","1965","2","2","1","Condominium","$235,000","$226,000","2/13/2024","95","$207.91","1.00"
"https://cdn.photos.sparkplatform.com/tri/20230928055642438874000000-o.jpg?preset=thumb","2510126","Closed","101 Scott Lane","Kensington Trace","1141","1984","2","2","0","Condominium","$195,000","$226,000","6/5/2023","2","$198.07","0.00"
"https://cdn.photos.sparkplatform.com/tri/20241004001745524562000000-o.jpg?preset=thumb","10056370","Closed","115 Friar Lane","Canterbury Townhomes","1025","1985","2","2","1","Townhouse","$230,000","$226,500","12/6/2024","44","$220.98","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250117173315904360000000-o.jpg?preset=thumb","10071969","Closed","108 Ephesus Church Road Road","Hamlin Park Condo","921","1973","2","1","0","Condominium","$239,000","$227,000","3/17/2025","34","$246.47","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250806135544129158000000-o.jpg?preset=thumb","10114304","Closed","113 Coleridge Court","Canterbury Townhomes","1015","1985","2","2","1","Townhouse","$235,000","$227,500","9/26/2025","38","$224.14","0.02"
"https://cdn.photos.sparkplatform.com/tri/20240417205541533409000000-o.jpg?preset=thumb","10023190","Closed","108 Ephesus Church Road","Hamlin Park Condo","920","1973","2","1","1","Condominium","$239,900","$228,000","7/18/2024","2","$247.83","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250529150746854609000000-o.jpg?preset=thumb","10097763","Closed","103 Coleridge Court","Canterbury Townhomes","970","1985","2","2","1","Townhouse","$239,000","$229,000","12/11/2025","184","$236.08","0.02"
"https://cdn.photos.sparkplatform.com/tri/20241011212645147709000000-o.jpg?preset=thumb","10057956","Closed","129 Coleridge Court","Canterbury Townhomes","1025","1985","2","2","1","Townhouse","$230,000","$229,000","3/4/2025","112","$223.41","0.02"
"https://cdn.photos.sparkplatform.com/tri/20240125155640392269000000-o.jpg?preset=thumb","10008022","Closed","500 Umstead Dr","Bolinwood Condominiums","1209","1972","3","2","0","Condominium","$230,000","$230,000","2/16/2024","4","$190.24","0.00"
"https://cdn.photos.sparkplatform.com/tri/20250214143557268446000000-o.jpg?preset=thumb","10076762","Closed","1513 E Franklin Street","The Retreat at Franklin","900","1983","2","1","0","Condominium","$250,000","$230,000","5/27/2025","61","$255.56","0.05"
"https://cdn.photos.sparkplatform.com/tri/20230928064353931707000000-o.jpg?preset=thumb","2520546","Closed","103 Scott Lane","Kensington Trace","1168","1984","2","2","1","Condominium","$225,000","$230,000","9/14/2023","20","$196.92","0.25"
"https://cdn.photos.sparkplatform.com/tri/20231110035534258214000000-o.jpg?preset=thumb","2541443","Closed","151 Schultz Street","Kensington Trace","1128","1984","2","2","0","Condominium","$235,000","$230,000","12/15/2023","13","$203.90","0.00"
"https://cdn.photos.sparkplatform.com/tri/20230930035100862791000000-o.jpg?preset=thumb","2521259","Closed","220 Elizabeth Street","Village Green","1082","1965","2","2","1","Condominium","$229,000","$230,000","9/28/2023","32","$212.57","0.00"
