edge_idx,scenario,zone,age_group,children
9787,baseline,nearest,0_4,0.29
9791,baseline,nearest,0_4,0.29
9790,baseline,nearest,0_4,0.14
8794,baseline,nearest,0_4,0.9
8789,baseline,nearest,0_4,4.46
8790,baseline,nearest,0_4,1.98
3415,baseline,nearest,0_4,0.77
5265,baseline,nearest,0_4,11.13
5266,baseline,nearest,0_4,11.04
7055,baseline,nearest,0_4,10.61
7054,baseline,nearest,0_4,10.59
7781,baseline,nearest,0_4,10.59
7763,baseline,nearest,0_4,10.16
7762,baseline,nearest,0_4,10.16
8704,baseline,nearest,0_4,9.93
14459,baseline,nearest,0_4,7.59
11735,baseline,nearest,0_4,6.56
11733,baseline,nearest,0_4,2.26
11333,baseline,nearest,0_4,4.65
11329,baseline,nearest,0_4,3.61
2503,baseline,nearest,0_4,46.33
2505,baseline,nearest,0_4,38.48
3409,baseline,nearest,0_4,8.04
7113,baseline,nearest,0_4,38.39
7111,baseline,nearest,0_4,12.49
13399,baseline,nearest,0_4,0.26
6362,baseline,nearest,0_4,1.3
4403,baseline,nearest,0_4,2.76
5850,baseline,nearest,0_4,0.07
4314,baseline,nearest,0_4,16.15
4313,baseline,nearest,0_4,8.58
4222,baseline,nearest,0_4,3.63
11616,baseline,nearest,0_4,1.56
11614,baseline,nearest,0_4,1.56
11332,baseline,nearest,0_4,0.52
9173,baseline,nearest,0_4,9.93
37,baseline,nearest,0_4,0.13
3994,baseline,nearest,0_4,0.43
11852,baseline,nearest,0_4,0.14
2332,baseline,nearest,0_4,0.76
14520,baseline,nearest,0_4,0.08
4312,baseline,nearest,0_4,5.11
3408,baseline,nearest,0_4,27.1
3406,baseline,nearest,0_4,24.81
9170,baseline,nearest,0_4,8.99
7684,baseline,nearest,0_4,0.22
9386,baseline,nearest,0_4,29.42
9385,baseline,nearest,0_4,29.42
395,baseline,nearest,0_4,29.42
142,baseline,nearest,0_4,7.97
141,baseline,nearest,0_4,7.91
12196,baseline,nearest,0_4,7.91
12195,baseline,nearest,0_4,7.91
12224,baseline,nearest,0_4,7.8
12225,baseline,nearest,0_4,7.8
13599,baseline,nearest,0_4,7.59
3036,baseline,nearest,0_4,7.49
3035,baseline,nearest,0_4,6.4
6334,baseline,nearest,0_4,2.51
13426,baseline,nearest,0_4,1.93
4298,baseline,nearest,0_4,1.34
5058,baseline,nearest,0_4,0.35
4894,baseline,nearest,0_4,0.5
4897,baseline,nearest,0_4,0.43
8702,baseline,nearest,0_4,0.43
8699,baseline,nearest,0_4,0.43
8698,baseline,nearest,0_4,0.33
8696,baseline,nearest,0_4,0.14
4872,baseline,nearest,0_4,119.22
4315,baseline,nearest,0_4,4.14
5973,baseline,nearest,0_4,1.42
9171,baseline,nearest,0_4,4.6
9174,baseline,nearest,0_4,2.76
7744,baseline,nearest,0_4,2.76
7677,baseline,nearest,0_4,70.13
7687,baseline,nearest,0_4,70.13
7685,baseline,nearest,0_4,70.08
6333,baseline,nearest,0_4,1.85
6336,baseline,nearest,0_4,0.79
5022,baseline,nearest,0_4,0.43
5021,baseline,nearest,0_4,0.11
8703,baseline,nearest,0_4,0.03
7434,baseline,nearest,0_4,0.27
7433,baseline,nearest,0_4,0.13
8742,baseline,nearest,0_4,0.07
7482,baseline,nearest,0_4,0.13
4871,baseline,nearest,0_4,98.04
4867,baseline,nearest,0_4,17.5
4869,baseline,nearest,0_4,14.49
5668,baseline,nearest,0_4,12.48
5953,baseline,nearest,0_4,21.86
5955,baseline,nearest,0_4,20.94
11320,baseline,nearest,0_4,18.01
11319,baseline,nearest,0_4,18.01
4561,baseline,nearest,0_4,17.06
4559,baseline,nearest,0_4,15.19
2076,baseline,nearest,0_4,11.04
2075,baseline,nearest,0_4,1.46
7777,baseline,nearest,0_4,1.16
3405,baseline,nearest,0_4,12.16
11337,baseline,nearest,0_4,12.16
3404,baseline,nearest,0_4,10.57
3527,baseline,nearest,0_4,2.34
3528,baseline,nearest,0_4,2.34
7769,baseline,nearest,0_4,2.14
3134,baseline,nearest,0_4,2.14
6149,baseline,nearest,0_4,96.14
7473,baseline,nearest,0_4,90.41
7472,baseline,nearest,0_4,0.35
7474,baseline,nearest,0_4,0.28
7477,baseline,nearest,0_4,0.21
11620,baseline,nearest,0_4,0.3
6516,baseline,nearest,0_4,19.18
4383,baseline,nearest,0_4,9.16
4384,baseline,nearest,0_4,1.61
7112,baseline,nearest,0_4,17.56
4538,baseline,nearest,0_4,17.56
4539,baseline,nearest,0_4,4.53
7746,baseline,nearest,0_4,1.66
13425,baseline,nearest,0_4,0.44
7764,baseline,nearest,0_4,0.0
7771,baseline,nearest,0_4,0.0
5301,baseline,nearest,0_4,3.42
2947,baseline,nearest,0_4,3.35
2945,baseline,nearest,0_4,2.18
2948,baseline,nearest,0_4,0.94
2950,baseline,nearest,0_4,0.38
7478,baseline,nearest,0_4,0.08
14534,baseline,nearest,0_4,4.02
13695,baseline,nearest,0_4,0.5
6600,baseline,nearest,0_4,0.46
3402,baseline,nearest,0_4,1.31
4537,baseline,nearest,0_4,9.68
3139,baseline,nearest,0_4,7.38
3138,baseline,nearest,0_4,3.46
7605,baseline,nearest,0_4,121.21
10463,baseline,nearest,0_4,121.2
6443,baseline,nearest,0_4,108.51
1885,baseline,nearest,0_4,108.23
1886,baseline,nearest,0_4,60.57
6444,baseline,nearest,0_4,59.92
6446,baseline,nearest,0_4,58.22
10286,baseline,nearest,0_4,57.61
10292,baseline,nearest,0_4,57.46
5959,baseline,nearest,0_4,11.27
5956,baseline,nearest,0_4,11.17
1716,baseline,nearest,0_4,9.74
1715,baseline,nearest,0_4,6.35
5462,baseline,nearest,0_4,6.25
3473,baseline,nearest,0_4,5.73
3472,baseline,nearest,0_4,4.99
4794,baseline,nearest,0_4,4.25
4793,baseline,nearest,0_4,2.85
5465,baseline,nearest,0_4,2.47
5467,baseline,nearest,0_4,0.66
5308,baseline,nearest,0_4,2.46
9463,baseline,nearest,0_4,2.09
9462,baseline,nearest,0_4,2.09
2237,baseline,nearest,0_4,1.97
9382,baseline,nearest,0_4,296.96
6901,baseline,nearest,0_4,205.47
6902,baseline,nearest,0_4,124.63
9854,baseline,nearest,0_4,33.12
12381,baseline,nearest,0_4,33.08
1932,baseline,nearest,0_4,32.95
1933,baseline,nearest,0_4,10.22
12383,baseline,nearest,0_4,10.15
13834,baseline,nearest,0_4,10.15
13833,baseline,nearest,0_4,10.11
1929,baseline,nearest,0_4,9.98
1927,baseline,nearest,0_4,8.91
1926,baseline,nearest,0_4,8.91
1924,baseline,nearest,0_4,8.91
1923,baseline,nearest,0_4,7.75
9842,baseline,nearest,0_4,7.62
9841,baseline,nearest,0_4,7.37
1922,baseline,nearest,0_4,7.24
1919,baseline,nearest,0_4,6.71
1917,baseline,nearest,0_4,6.31
1916,baseline,nearest,0_4,5.86
1913,baseline,nearest,0_4,4.39
1911,baseline,nearest,0_4,3.75
1909,baseline,nearest,0_4,3.63
1910,baseline,nearest,0_4,3.47
10934,baseline,nearest,0_4,3.47
9441,baseline,nearest,0_4,3.47
9442,baseline,nearest,0_4,3.41
9494,baseline,nearest,0_4,3.15
5276,baseline,nearest,0_4,3.02
3946,baseline,nearest,0_4,2.95
3948,baseline,nearest,0_4,2.93
3943,baseline,nearest,0_4,2.91
3945,baseline,nearest,0_4,2.91
3941,baseline,nearest,0_4,2.89
3940,baseline,nearest,0_4,2.89
3938,baseline,nearest,0_4,2.42
12654,baseline,nearest,0_4,1.37
13614,baseline,nearest,0_4,1.03
3136,baseline,nearest,0_4,0.34
5297,baseline,nearest,0_4,89.19
5296,baseline,nearest,0_4,28.97
12078,baseline,nearest,0_4,28.89
13523,baseline,nearest,0_4,28.89
14419,baseline,nearest,0_4,28.89
8079,baseline,nearest,0_4,27.97
8080,baseline,nearest,0_4,0.14
8082,baseline,nearest,0_4,0.07
5112,baseline,nearest,0_4,2.01
5295,baseline,nearest,0_4,59.21
5293,baseline,nearest,0_4,44.87
5289,baseline,nearest,0_4,36.77
5288,baseline,nearest,0_4,9.94
4557,baseline,nearest,0_4,4.11
4382,baseline,nearest,0_4,5.25
7740,baseline,nearest,0_4,2.03
1506,baseline,nearest,0_4,68.66
1907,baseline,nearest,0_4,0.16
1906,baseline,nearest,0_4,0.13
5846,baseline,nearest,0_4,0.12
7614,baseline,nearest,0_4,0.07
2946,baseline,nearest,0_4,0.79
5404,baseline,nearest,0_4,0.22
13242,baseline,nearest,0_4,0.04
2951,baseline,nearest,0_4,0.22
5291,baseline,nearest,0_4,2.01
2074,baseline,nearest,0_4,4.85
4565,baseline,nearest,0_4,1.77
6606,baseline,nearest,0_4,0.78
11335,baseline,nearest,0_4,0.78
3137,baseline,nearest,0_4,1.68
396,baseline,nearest,0_4,20.59
2280,baseline,nearest,0_4,6.69
2279,baseline,nearest,0_4,6.37
3315,baseline,nearest,0_4,6.05
4670,baseline,nearest,0_4,5.55
4669,baseline,nearest,0_4,4.96
5277,baseline,nearest,0_4,3.32
4509,baseline,nearest,0_4,1.92
4508,baseline,nearest,0_4,1.44
5577,baseline,nearest,0_4,1.32
6316,baseline,nearest,0_4,1.32
6315,baseline,nearest,0_4,0.93
10029,baseline,nearest,0_4,0.27
5309,baseline,nearest,0_4,22.23
5342,baseline,nearest,0_4,5.37
14842,baseline,nearest,0_4,4.37
13145,baseline,nearest,0_4,3.42
9944,baseline,nearest,0_4,2.4
9940,baseline,nearest,0_4,1.72
14843,baseline,nearest,0_4,0.61
14841,baseline,nearest,0_4,0.67
12653,baseline,nearest,0_4,0.81
9481,baseline,nearest,0_4,0.81
9475,baseline,nearest,0_4,0.53
11849,baseline,nearest,0_4,0.02
9411,baseline,nearest,0_4,0.02
9412,baseline,nearest,0_4,0.02
1905,baseline,nearest,0_4,0.03
5260,baseline,nearest,0_4,0.03
7615,baseline,nearest,0_4,0.02
2949,baseline,nearest,0_4,0.7
5403,baseline,nearest,0_4,0.27
4493,baseline,nearest,0_4,0.13
8081,baseline,nearest,0_4,27.06
5024,baseline,nearest,0_4,5.78
5290,baseline,nearest,0_4,21.15
6108,baseline,nearest,0_4,17.13
2084,baseline,nearest,0_4,13.48
2080,baseline,nearest,0_4,6.5
1884,baseline,nearest,0_4,46.93
1887,baseline,nearest,0_4,46.84
12413,baseline,nearest,0_4,46.74
1892,baseline,nearest,0_4,46.74
1891,baseline,nearest,0_4,45.38
7146,baseline,nearest,0_4,37.11
7550,baseline,nearest,0_4,37.09
7551,baseline,nearest,0_4,37.08
9918,baseline,nearest,0_4,36.11
10770,baseline,nearest,0_4,36.11
7530,baseline,nearest,0_4,29.32
7531,baseline,nearest,0_4,5.86
11949,baseline,nearest,0_4,1.74
14514,baseline,nearest,0_4,0.42
2728,baseline,nearest,0_4,1.45
2162,baseline,nearest,0_4,1.12
2161,baseline,nearest,0_4,0.78
12060,baseline,nearest,0_4,0.1
6314,baseline,nearest,0_4,0.12
9939,baseline,nearest,0_4,1.02
13144,baseline,nearest,0_4,0.34
9480,baseline,nearest,0_4,0.02
9479,baseline,nearest,0_4,0.02
9483,baseline,nearest,0_4,0.02
9485,baseline,nearest,0_4,0.02
9486,baseline,nearest,0_4,0.02
5259,baseline,nearest,0_4,0.02
5257,baseline,nearest,0_4,0.0
9438,baseline,nearest,0_4,0.12
1912,baseline,nearest,0_4,0.22
9383,baseline,nearest,0_4,91.48
12975,baseline,nearest,0_4,90.28
12378,baseline,nearest,0_4,90.1
12379,baseline,nearest,0_4,89.48
12971,baseline,nearest,0_4,88.98
12925,baseline,nearest,0_4,88.98
12921,baseline,nearest,0_4,88.98
6030,baseline,nearest,0_4,88.7
4448,baseline,nearest,0_4,51.1
2206,baseline,nearest,0_4,45.04
2205,baseline,nearest,0_4,44.23
5532,baseline,nearest,0_4,26.08
6762,baseline,nearest,0_4,26.08
6764,baseline,nearest,0_4,25.68
9861,baseline,nearest,0_4,25.42
4466,baseline,nearest,0_4,25.19
4465,baseline,nearest,0_4,24.42
6698,baseline,nearest,0_4,24.42
5428,baseline,nearest,0_4,13.28
5427,baseline,nearest,0_4,12.22
6716,baseline,nearest,0_4,7.07
11914,baseline,nearest,0_4,7.07
6026,baseline,nearest,0_4,6.83
6027,baseline,nearest,0_4,5.82
6521,baseline,nearest,0_4,5.22
11912,baseline,nearest,0_4,4.58
6905,baseline,nearest,0_4,4.58
6904,baseline,nearest,0_4,4.31
9857,baseline,nearest,0_4,4.31
3535,baseline,nearest,0_4,4.08
3533,baseline,nearest,0_4,2.34
9858,baseline,nearest,0_4,2.01
5336,baseline,nearest,0_4,1.23
5334,baseline,nearest,0_4,0.16
3162,baseline,nearest,0_4,26.96
3161,baseline,nearest,0_4,7.61
3163,baseline,nearest,0_4,19.35
10663,baseline,nearest,0_4,19.35
3165,baseline,nearest,0_4,19.35
3166,baseline,nearest,0_4,19.35
5286,baseline,nearest,0_4,1.61
7529,baseline,nearest,0_4,16.09
10413,baseline,nearest,0_4,12.86
10416,baseline,nearest,0_4,8.45
10419,baseline,nearest,0_4,7.23
10418,baseline,nearest,0_4,7.23
6233,baseline,nearest,0_4,3.83
7147,baseline,nearest,0_4,8.16
7506,baseline,nearest,0_4,8.12
7505,baseline,nearest,0_4,6.7
7489,baseline,nearest,0_4,5.37
7488,baseline,nearest,0_4,3.63
7526,baseline,nearest,0_4,3.63
7499,baseline,nearest,0_4,3.18
7498,baseline,nearest,0_4,2.32
7514,baseline,nearest,0_4,2.32
7512,baseline,nearest,0_4,2.32
7515,baseline,nearest,0_4,2.32
7487,baseline,nearest,0_4,2.32
7485,baseline,nearest,0_4,2.32
7528,baseline,nearest,0_4,2.09
7527,baseline,nearest,0_4,2.09
7502,baseline,nearest,0_4,1.62
7501,baseline,nearest,0_4,1.48
6599,baseline,nearest,0_4,5.6
6575,baseline,nearest,0_4,3.86
6574,baseline,nearest,0_4,0.87
3037,baseline,nearest,0_4,0.1
12323,baseline,nearest,0_4,0.1
13408,baseline,nearest,0_4,0.1
6457,baseline,nearest,0_4,22.79
9879,baseline,nearest,0_4,21.12
2495,baseline,nearest,0_4,20.91
2496,baseline,nearest,0_4,13.85
6454,baseline,nearest,0_4,11.37
11804,baseline,nearest,0_4,11.37
11798,baseline,nearest,0_4,9.64
11799,baseline,nearest,0_4,9.33
5553,baseline,nearest,0_4,8.42
5350,baseline,nearest,0_4,5.88
5349,baseline,nearest,0_4,4.17
12301,baseline,nearest,0_4,1.7
10030,baseline,nearest,0_4,0.02
10028,baseline,nearest,0_4,0.45
2236,baseline,nearest,0_4,0.08
9474,baseline,nearest,0_4,0.03
9473,baseline,nearest,0_4,0.03
1915,baseline,nearest,0_4,1.13
4495,baseline,nearest,0_4,1.13
4496,baseline,nearest,0_4,0.43
4498,baseline,nearest,0_4,0.14
5335,baseline,nearest,0_4,1.07
12858,baseline,nearest,0_4,1.07
10659,baseline,nearest,0_4,6.9
10664,baseline,nearest,0_4,6.9
10661,baseline,nearest,0_4,6.9
7510,baseline,nearest,0_4,3.36
7511,baseline,nearest,0_4,2.99
7552,baseline,nearest,0_4,1.69
7545,baseline,nearest,0_4,0.59
11274,baseline,nearest,0_4,0.52
7497,baseline,nearest,0_4,0.5
7547,baseline,nearest,0_4,0.5
1505,baseline,nearest,0_4,66.71
1507,baseline,nearest,0_4,11.3
5341,baseline,nearest,0_4,1.39
7385,baseline,nearest,0_4,1.39
7387,baseline,nearest,0_4,0.86
7386,baseline,nearest,0_4,0.86
9452,baseline,nearest,0_4,0.0
1931,baseline,nearest,0_4,22.73
3963,baseline,nearest,0_4,22.73
9601,baseline,nearest,0_4,22.64
3959,baseline,nearest,0_4,22.64
3960,baseline,nearest,0_4,22.64
9599,baseline,nearest,0_4,22.34
3956,baseline,nearest,0_4,22.34
3954,baseline,nearest,0_4,8.75
3955,baseline,nearest,0_4,8.19
9608,baseline,nearest,0_4,7.96
9607,baseline,nearest,0_4,4.82
6584,baseline,nearest,0_4,0.94
6583,baseline,nearest,0_4,0.94
6619,baseline,nearest,0_4,0.85
3293,baseline,nearest,0_4,0.75
3292,baseline,nearest,0_4,0.65
5255,baseline,nearest,0_4,0.02
9605,baseline,nearest,0_4,1.93
9604,baseline,nearest,0_4,1.68
9510,baseline,nearest,0_4,1.46
9509,baseline,nearest,0_4,1.2
9495,baseline,nearest,0_4,0.97
9497,baseline,nearest,0_4,0.39
9500,baseline,nearest,0_4,0.3
9501,baseline,nearest,0_4,0.1
3950,baseline,nearest,0_4,0.09
9498,baseline,nearest,0_4,0.14
6025,baseline,nearest,0_4,1.02
6024,baseline,nearest,0_4,0.43
4011,baseline,nearest,0_4,0.29
3601,baseline,nearest,0_4,5.62
3600,baseline,nearest,0_4,5.16
4056,baseline,nearest,0_4,5.47
4961,baseline,nearest,0_4,3.76
11368,baseline,nearest,0_4,3.24
11371,baseline,nearest,0_4,0.46
4965,baseline,nearest,0_4,2.32
7490,baseline,nearest,0_4,1.74
9162,baseline,nearest,0_4,1.32
9160,baseline,nearest,0_4,1.32
7555,baseline,nearest,0_4,1.32
7556,baseline,nearest,0_4,1.32
9156,baseline,nearest,0_4,0.94
7532,baseline,nearest,0_4,0.94
7533,baseline,nearest,0_4,0.5
2727,baseline,nearest,0_4,1.04
12222,baseline,nearest,0_4,0.15
5343,baseline,nearest,0_4,11.59
9109,baseline,nearest,0_4,8.62
9112,baseline,nearest,0_4,2.97
9120,baseline,nearest,0_4,2.97
5254,baseline,nearest,0_4,0.0
9322,baseline,nearest,0_4,0.0
1925,baseline,nearest,0_4,1.16
3232,baseline,nearest,0_4,1.04
3231,baseline,nearest,0_4,0.82
9532,baseline,nearest,0_4,0.62
9536,baseline,nearest,0_4,0.62
9537,baseline,nearest,0_4,0.33
9540,baseline,nearest,0_4,0.33
9533,baseline,nearest,0_4,0.33
1921,baseline,nearest,0_4,0.33
4497,baseline,nearest,0_4,0.42
13312,baseline,nearest,0_4,0.28
13313,baseline,nearest,0_4,0.28
4008,baseline,nearest,0_4,0.42
3534,baseline,nearest,0_4,1.31
5165,baseline,nearest,0_4,1.96
5211,baseline,nearest,0_4,1.0
5213,baseline,nearest,0_4,0.75
11370,baseline,nearest,0_4,0.46
2082,baseline,nearest,0_4,1.39
7504,baseline,nearest,0_4,0.83
7553,baseline,nearest,0_4,0.83
7521,baseline,nearest,0_4,0.83
7520,baseline,nearest,0_4,0.4
7524,baseline,nearest,0_4,0.45
7522,baseline,nearest,0_4,0.53
7495,baseline,nearest,0_4,0.2
3063,baseline,nearest,0_4,0.56
1508,baseline,nearest,0_4,53.71
13092,baseline,nearest,0_4,2.41
13100,baseline,nearest,0_4,2.41
13105,baseline,nearest,0_4,1.81
13108,baseline,nearest,0_4,1.73
13107,baseline,nearest,0_4,1.73
13106,baseline,nearest,0_4,0.44
5066,baseline,nearest,0_4,12.29
5578,baseline,nearest,0_4,3.4
4673,baseline,nearest,0_4,3.03
4672,baseline,nearest,0_4,2.13
6447,baseline,nearest,0_4,0.31
5579,baseline,nearest,0_4,6.82
6450,baseline,nearest,0_4,5.13
13814,baseline,nearest,0_4,0.12
5250,baseline,nearest,0_4,45.79
9443,baseline,nearest,0_4,40.37
5987,baseline,nearest,0_4,38.91
5451,baseline,nearest,0_4,32.96
5452,baseline,nearest,0_4,31.39
9444,baseline,nearest,0_4,18.68
9087,baseline,nearest,0_4,17.84
9085,baseline,nearest,0_4,3.48
9082,baseline,nearest,0_4,1.01
9083,baseline,nearest,0_4,0.95
9086,baseline,nearest,0_4,14.16
9088,baseline,nearest,0_4,13.95
9090,baseline,nearest,0_4,13.95
9107,baseline,nearest,0_4,2.97
9105,baseline,nearest,0_4,2.97
9113,baseline,nearest,0_4,2.6
9115,baseline,nearest,0_4,2.6
6159,baseline,nearest,0_4,0.0
7612,baseline,nearest,0_4,0.0
4571,baseline,nearest,0_4,2.91
9508,baseline,nearest,0_4,0.23
5210,baseline,nearest,0_4,0.32
10415,baseline,nearest,0_4,0.46
10421,baseline,nearest,0_4,0.46
10417,baseline,nearest,0_4,0.46
1890,baseline,nearest,0_4,1.32
5354,baseline,nearest,0_4,1.16
5285,baseline,nearest,0_4,0.67
1712,baseline,nearest,0_4,2.09
1709,baseline,nearest,0_4,1.68
1706,baseline,nearest,0_4,1.27
1705,baseline,nearest,0_4,0.47
3514,baseline,nearest,0_4,10.43
11954,baseline,nearest,0_4,9.99
11955,baseline,nearest,0_4,9.29
12261,baseline,nearest,0_4,0.25
6366,baseline,nearest,0_4,0.27
8734,baseline,nearest,0_4,22.64
4645,baseline,nearest,0_4,22.46
4646,baseline,nearest,0_4,22.01
4648,baseline,nearest,0_4,11.09
4649,baseline,nearest,0_4,10.41
4652,baseline,nearest,0_4,8.92
4651,baseline,nearest,0_4,8.24
2553,baseline,nearest,0_4,7.37
2551,baseline,nearest,0_4,6.89
2547,baseline,nearest,0_4,4.38
2544,baseline,nearest,0_4,1.44
2545,baseline,nearest,0_4,0.16
7173,baseline,nearest,0_4,0.16
9728,baseline,nearest,0_4,0.16
8786,baseline,nearest,0_4,0.11
2554,baseline,nearest,0_4,0.48
9091,baseline,nearest,0_4,9.04
9098,baseline,nearest,0_4,9.04
9099,baseline,nearest,0_4,6.5
9100,baseline,nearest,0_4,2.54
5275,baseline,nearest,0_4,0.57
4570,baseline,nearest,0_4,2.06
9603,baseline,nearest,0_4,0.23
9865,baseline,nearest,0_4,0.23
3230,baseline,nearest,0_4,0.22
4007,baseline,nearest,0_4,0.13
6714,baseline,nearest,0_4,5.16
4093,baseline,nearest,0_4,4.7
2343,baseline,nearest,0_4,2.82
5212,baseline,nearest,0_4,0.51
5515,baseline,nearest,0_4,0.32
5214,baseline,nearest,0_4,0.1
5420,baseline,nearest,0_4,10.69
5419,baseline,nearest,0_4,9.02
5422,baseline,nearest,0_4,6.0
11613,baseline,nearest,0_4,5.49
13586,baseline,nearest,0_4,5.07
13584,baseline,nearest,0_4,5.07
5990,baseline,nearest,0_4,5.07
5989,baseline,nearest,0_4,5.07
6713,baseline,nearest,0_4,4.62
6712,baseline,nearest,0_4,4.16
5518,baseline,nearest,0_4,3.97
4517,baseline,nearest,0_4,0.99
4518,baseline,nearest,0_4,0.94
4325,baseline,nearest,0_4,0.47
4324,baseline,nearest,0_4,0.47
4327,baseline,nearest,0_4,0.05
10771,baseline,nearest,0_4,4.82
7508,baseline,nearest,0_4,0.23
7523,baseline,nearest,0_4,0.37
12262,baseline,nearest,0_4,0.08
12264,baseline,nearest,0_4,0.08
12260,baseline,nearest,0_4,8.85
13481,baseline,nearest,0_4,0.33
11803,baseline,nearest,0_4,1.24
11801,baseline,nearest,0_4,0.77
11800,baseline,nearest,0_4,0.62
13131,baseline,nearest,0_4,0.62
2555,baseline,nearest,0_4,0.12
9080,baseline,nearest,0_4,0.84
5988,baseline,nearest,0_4,4.89
9093,baseline,nearest,0_4,2.15
9092,baseline,nearest,0_4,2.15
6947,baseline,nearest,0_4,3.54
6565,baseline,nearest,0_4,3.54
6207,baseline,nearest,0_4,3.54
6206,baseline,nearest,0_4,2.09
9853,baseline,nearest,0_4,91.31
13357,baseline,nearest,0_4,87.92
1937,baseline,nearest,0_4,87.92
1934,baseline,nearest,0_4,87.92
9511,baseline,nearest,0_4,87.92
9516,baseline,nearest,0_4,87.75
1939,baseline,nearest,0_4,87.75
1940,baseline,nearest,0_4,87.75
5815,baseline,nearest,0_4,87.75
9572,baseline,nearest,0_4,87.47
9571,baseline,nearest,0_4,87.47
9569,baseline,nearest,0_4,87.18
9397,baseline,nearest,0_4,86.87
9399,baseline,nearest,0_4,86.87
10513,baseline,nearest,0_4,81.33
9424,baseline,nearest,0_4,62.72
9425,baseline,nearest,0_4,61.9
10510,baseline,nearest,0_4,61.82
10508,baseline,nearest,0_4,61.82
10506,baseline,nearest,0_4,53.49
5935,baseline,nearest,0_4,52.88
5937,baseline,nearest,0_4,0.1
10505,baseline,nearest,0_4,0.1
1930,baseline,nearest,0_4,0.7
2203,baseline,nearest,0_4,0.81
2202,baseline,nearest,0_4,0.81
13855,baseline,nearest,0_4,0.67
2200,baseline,nearest,0_4,0.54
2198,baseline,nearest,0_4,0.13
6763,baseline,nearest,0_4,0.27
12660,baseline,nearest,0_4,0.13
12659,baseline,nearest,0_4,0.13
4464,baseline,nearest,0_4,0.13
3182,baseline,nearest,0_4,1.52
2344,baseline,nearest,0_4,1.94
5516,baseline,nearest,0_4,0.35
4328,baseline,nearest,0_4,0.36
10773,baseline,nearest,0_4,2.06
10772,baseline,nearest,0_4,2.06
5569,baseline,nearest,0_4,8.69
5570,baseline,nearest,0_4,7.62
12946,baseline,nearest,0_4,0.17
8785,baseline,nearest,0_4,0.03
10229,baseline,nearest,0_4,12.33
10223,baseline,nearest,0_4,12.33
3343,baseline,nearest,0_4,12.33
3341,baseline,nearest,0_4,12.33
3340,baseline,nearest,0_4,12.33
3339,baseline,nearest,0_4,10.51
9033,baseline,nearest,0_4,6.72
3336,baseline,nearest,0_4,4.2
3334,baseline,nearest,0_4,0.78
3333,baseline,nearest,0_4,0.59
7138,baseline,nearest,0_4,0.59
7136,baseline,nearest,0_4,0.59
7139,baseline,nearest,0_4,0.59
14803,baseline,nearest,0_4,0.02
9725,baseline,nearest,0_4,0.02
9723,baseline,nearest,0_4,0.02
9721,baseline,nearest,0_4,0.02
2546,baseline,nearest,0_4,1.29
7167,baseline,nearest,0_4,1.29
7168,baseline,nearest,0_4,0.3
5986,baseline,nearest,0_4,1.86
5252,baseline,nearest,0_4,7.5
5271,baseline,nearest,0_4,7.5
5270,baseline,nearest,0_4,7.42
3957,baseline,nearest,0_4,12.97
5940,baseline,nearest,0_4,12.97
5941,baseline,nearest,0_4,12.97
12448,baseline,nearest,0_4,12.97
9421,baseline,nearest,0_4,12.49
9233,baseline,nearest,0_4,11.33
9235,baseline,nearest,0_4,11.33
9419,baseline,nearest,0_4,11.33
9420,baseline,nearest,0_4,9.51
9423,baseline,nearest,0_4,9.51
2097,baseline,nearest,0_4,7.54
2098,baseline,nearest,0_4,4.29
5599,baseline,nearest,0_4,3.34
2656,baseline,nearest,0_4,2.45
2658,baseline,nearest,0_4,1.31
2096,baseline,nearest,0_4,2.3
2094,baseline,nearest,0_4,2.3
2095,baseline,nearest,0_4,1.15
9418,baseline,nearest,0_4,1.16
7758,baseline,nearest,0_4,1.16
